Name,Price,Reviews,Weight,Class_info,Rating,Grocery,Sports-Nutrition
"Celtic Sea Salt, Makai Pure, Unrefined Sea Salt, 1/2 lb (227 g)",14.79,247.0,227.0,Grocery,4.8,1,0
"Frontier Natural Products, Organic Cut & Sifted Dandelion Leaf, 16 oz (453 g)",22.62,270.0,453.0,Grocery,4.6,1,0
"Frontier Natural Products, Cream of Tartar, 3.52 oz (99 g)",8.44,1069.0,99.0,Grocery,4.8,1,0
"YumEarth, Organic Fruit Snacks, Tropical, 5 Packs, 0.62 oz (17.6 g) Each",6.72,5361.0,17.6,Grocery,4.7,1,0
"4th & Heart, Ghee Clarified Butter, Grass-Fed, Vanilla Bean, 9 oz (225 g)",17.28,733.0,225.0,Grocery,4.8,1,0
"Bionaturae, 100% Organic Gluten Free Rice & Lentil Pasta, Fusilli, 12 oz (340 g)",6.15,247.0,340.0,Grocery,4.5,1,0
"Nature's Path, Organic Instant Oatmeal, Variety Pack, 8 Packets, 14 oz (400 g)",5.33,416.0,400.0,Grocery,4.6,1,0
"Equal Exchange, Organic Natural Cashews, 8 oz (227 g)",11.15,123.0,227.0,Grocery,4.8,1,0
"Bob's Red Mill, Stone Ground Teff Flour, Whole Grain, 20 oz ( 567 g)",10.64,122.0,567.0,Grocery,4.7,1,0
"Quest Nutrition, Protein Cookie, Peanut Butter, 12 Pack, 2.04 oz (58 g) Each",44.26,379.0,58.0,Grocery,4.3,1,0
"Health Garden, All-Natural Monk Fruit Sweetener, Classic, 1 lb (453 g)",11.5,20.0,453.0,Grocery,4.7,1,0
"Bob's Red Mill, Instant Rolled Oats, Whole Grain, 32 oz (907 g)",9.63,639.0,907.0,Grocery,4.6,1,0
"Teeccino, Roasted Herbal Tea Sampler, 4 Flavors, Caffeine Free, 12 Tea Bags, 2.54 oz (72 g)",7.47,382.0,72.0,Grocery,4.5,1,0
"Bob's Red Mill, Stone Ground Sorghum Flour, 22 oz ( 624 g)",7.63,90.0,624.0,Grocery,4.8,1,0
"Red Vines, Licorice, Mixed Berry Twist, 4 oz (113 g)",3.24,13.0,113.0,Grocery,4.4,1,0
"Frontier Natural Products, Organic Korintje Cinnamon Sticks 2 3/4 Inch, 16 oz (453 g)",18.3,450.0,453.0,Grocery,4.6,1,0
"Wholesome, Organic Dark Brown Sugar, 1.5 lbs (24 oz.) - 680 g",10.81,644.0,680.0,Grocery,4.6,1,0
"One Brands, ONE Bar, Cookies & Cream, 12 Bars, 2.12 oz (60 g) Each",37.73,425.0,60.0,Grocery,4.1,1,0
"Jiva Organics, Organic Turmeric Powder,  1 lb (454 g)",12.32,295.0,454.0,Grocery,4.8,1,0
"Twinings, Herbal Tea, Pure Peppermint, Caffeine Free, 25 Tea Bags, 1.76 oz (50 g)",6.74,698.0,50.0,Grocery,4.6,1,0
"Frontier Natural Products, Five Spice Powder, 1.92 oz (54 g)",5.53,601.0,54.0,Grocery,4.6,1,0
"Twinings, 100% Pure Oolong Tea, 20 Tea Bags, 1.41 oz (40 g)",5.47,396.0,40.0,Grocery,4.4,1,0
"RXBAR, Protein Bar, Chocolate Sea Salt, 12 Bars, 1.83 oz (52 g) Each",44.02,205.0,52.0,Grocery,4.3,1,0
"Pukka Herbs, Chamomile, Vanilla & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.12 oz (32 g)",8.25,402.0,32.0,Grocery,4.6,1,0
"Bar Harbor, Wild Petite Sardines in Extra Virgin Olive Oil, 4.2 oz (120 g)",6.47,39.0,120.0,Grocery,4.8,1,0
"Equal Exchange, Organic Dark Hot Chocolate, 12 oz (340 g)",10.81,866.0,340.0,Grocery,4.6,1,0
"Dr. Axe / Ancient Nutrition, Bone Broth Collagen, Pure, 15.9 oz (450 g)",60.24,213.0,450.0,Grocery,4.3,1,0
"Now Foods, Organic Better Stevia, Zero-Calorie Sweetener, 75 Packets, 2.65 oz (75 g)",8.77,1523.0,75.0,Grocery,4.3,1,0
"Teeccino, Chicory Herbal Coffee, Organic French Roast, Dark Roast, Caffeine Free, 11 oz (312 g)",13.35,296.0,312.0,Grocery,4.3,1,0
"Jarrow Formulas, Organic Coconut Oil, Expeller Pressed, 16 fl oz (473 g)",5.55,6720.0,473.0,Grocery,4.7,1,0
"Frontier Natural Products, Organic Ground Vietnamese Premium Cinnamon, 16 oz (453 g)",14.33,697.0,453.0,Grocery,4.7,1,0
"Frontier Natural Products, Organic Bac'Uns, Vegetarian Bits, 2.47 oz (70 g)",6.41,496.0,70.0,Grocery,4.4,1,0
"Navitas Organics, Organic Goji Berries, 16 oz (454 g)",33.7,1597.0,454.0,Grocery,4.5,1,0
"Larabar, The Original Fruit & Nut Food Bar, Peanut Butter Chocolate Chip, 16 Bars, 1.6 oz (45 g) Each",38.9,191.0,45.0,Grocery,4.6,1,0
"Sahale Snacks,  Glazed Mix, Pomegranate Vanilla Flavored Cashews, 9 Packs, 1.5 oz (42.5 g) Each",20.47,414.0,42.5,Grocery,4.7,1,0
"Lenny & Larry's, The COMPLETE Cookie, Chocolate Chip, 12 Cookies, 4 oz (113 g) Each",42.08,929.0,113.0,Grocery,4.2,1,0
"Harney & Sons, HT Tea Blend, Blueberry Green, 20 Sachets, 1.4 oz (40 g)",11.7,497.0,40.0,Grocery,4.6,1,0
"Simply Organic, Madras Curry Simmer Sauce, Indian Dishes, 6 oz (170 g)",4.78,33.0,170.0,Grocery,4.5,1,0
"Bob's Red Mill, Organic Whole Grain Quinoa, Gluten Free, 26 oz (737 g)",17.8,614.0,737.0,Grocery,4.6,1,0
"Bob's Red Mill, All Purpose Baking Flour, Gluten Free, 22 oz (624 g)",8.89,899.0,624.0,Grocery,4.5,1,0
"Bob's Red Mill, Cassava Flour, Grain Free, 20 oz (567 g)",13.69,393.0,567.0,Grocery,4.8,1,0
"Jules Destrooper, Butter Waffles Cookies, 3.5 oz (100 g)",5.26,69.0,100.0,Grocery,4.5,1,0
"Dr. Axe / Ancient Nutrition, Bone Broth Protein, Pure, 15.7 oz(446 g)",60.24,397.0,446.0,Grocery,4.2,1,0
"Four Sigmatic, Adaptogen Coffee Mix with Ashwagandha, 10 Packets, 0.09 oz (2.5 g) Each",20.54,141.0,2.5,Grocery,4.6,1,0
"California Gold Nutrition, Superfoods, Collagen Coconut Creamer, Unsweetened, 12 Packets 0.85 oz (24 g) Each",31.52,2848.0,24.0,Grocery,4.3,1,0
"Bob's Red Mill, Medium Grind, Cornmeal, 24 oz (680 g)",4.89,78.0,680.0,Grocery,4.6,1,0
"Frontier Natural Products, Organic Whole Bay Leaf, 16 oz (453 g)",25.26,387.0,453.0,Grocery,4.8,1,0
"Atkins, Protein Meal Bar, Double Fudge Brownie Bar, 5 Bars, 1.69 oz (48 g) Each",17.88,91.0,48.0,Grocery,4.4,1,0
"Yogi Tea, Spicy Hibiscus Blossom Positive Energy, 16 Tea Bags, 1.12 oz (32 g)",5.55,19.0,32.0,Grocery,4.8,1,0
"Rawmio, Chocolate Covered Sprouted Hazelnuts, 2 oz (56.7 g)",7.36,73.0,56.7,Grocery,4.6,1,0
"YumEarth, Organic Fruit Snacks, Favorites, 43 Packs, 0.7 oz (19.8 g) Each",49.09,683.0,19.8,Grocery,4.7,1,0
"Bob's Red Mill, Quick Cooking Rolled Oats, 32 oz (907 g)",6.09,66.0,907.0,Grocery,4.8,1,0
"Larabar, The Original Fruit & Nut Food Bar, Chocolate Chip Cookie Dough, 16 Bars, 1.6 oz (45 g) Each",38.35,225.0,45.0,Grocery,4.2,1,0
"Le Saunier de Camargue, Fleur de Sel, Sea Salt, 4.4 oz (125 g)",15.18,322.0,125.0,Grocery,4.6,1,0
"Simple Mills, Organic Frosting with Coconut Oil,  Vanilla, 10 oz (283 g)",7.94,101.0,283.0,Grocery,4.3,1,0
"Organic India, Tulsi Tea, Cinnamon Rose, Caffeine-Free, 18 Infusion Bags, 1.14 oz (32.4 g)",7.07,301.0,32.4,Grocery,4.7,1,0
"Clif Bar, Energy Bar, Coconut Chocolate Chip, 12 Bars, 2.40 oz (68 g) Each",30.18,109.0,68.0,Grocery,4.5,1,0
"Valor, Milk Chocolate Bar with Stevia, 0% Sugar Added, 3.5 oz (100 g)",3.93,202.0,100.0,Grocery,4.7,1,0
"Tasty Bite, Organic Basmati Rice, 8.8 oz (250 g)",2.78,8.0,250.0,Grocery,4.1,1,0
"Arrowhead Mills, Organic Spelt Flour, 22 oz (623 g)",7.06,342.0,623.0,Grocery,4.7,1,0
"Erin Baker's, Homestyle Granola with Ancient Grains, Vanilla Almond Quinoa, 12 oz (340 g)",6.25,102.0,340.0,Grocery,4.4,1,0
"Chickapea, Organic Penne, 8 oz ( 227 g)",6.56,76.0,227.0,Grocery,4.4,1,0
"Sahale Snacks, Snack Mix, Sea Salt Bean + Nut, 4 oz (113 g)",7.88,140.0,113.0,Grocery,4.3,1,0
"Clif Bar, Energy Bar, Coconut Chocolate Chip, 12 Bars, 2.40 oz (68 g) Each",30.18,109.0,68.0,Grocery,4.5,1,0
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Unflavored, 8.6 oz (242.4 g)",36.12,1130.0,242.4,Grocery,4.6,1,0
"Pyure, Organic Powdered Stevia Sweetener Blend, Confectioners Sugar Substitute, Keto, 12 oz (340 g)",13.42,20.0,340.0,Grocery,4.3,1,0
"Wholesome, Organic Monk Fruit, 8 oz ( 227 g)",9.58,99.0,227.0,Grocery,4.6,1,0
"Mike's Mighty Good, Craft Ramen, Vegetarian Vegetable Ramen Soup, 1.9 oz (54 g)",3.28,4.0,54.0,Grocery,4.5,1,0
"Frontier Natural Products, Organic Granulated Maple Syrup, 16 oz (453 g)",26.17,210.0,453.0,Grocery,4.7,1,0
"Now Foods, Sports, Beef Bone Broth, Protein Powder , 1.2 lbs (544 g)",38.66,282.0,544.0,Grocery,4.1,1,0
"Frontier Natural Products, Himalayan Pink Salt Grinder, 3.38 oz (96 g)",7.62,2701.0,96.0,Grocery,4.8,1,0
"Tazo Teas, Herbal Tea, Organic Baked Cinnamon Apple, Caffeine-Free, 20 Filterbags, 1.76 oz (50 g)",8.44,381.0,50.0,Grocery,4.3,1,0
"Wholesome, Organic Sucanat, Whole Cane Sugar, 2 lb (907 g)",13.69,692.0,907.0,Grocery,4.6,1,0
"ZonePerfect, Nutrition Bars, Chocolate Chip Cookie Dough, 12 Bars, 1.58 oz (45 g) Each",24.12,68.0,45.0,Grocery,4.2,1,0
"One Brands, ONE Bar, Lemon Cake, 12 Bars, 2.12 oz (60 g) Each",37.73,343.0,60.0,Grocery,3.9,1,0
"King Oscar, Wild Caught, Sardines In Extra Virgin Olive Oil, One Layer 8-12 Fish, 3.75 oz (106 g)",3.85,46.0,106.0,Grocery,4.6,1,0
"Wholesome, Organic Stevia, Zero Calorie Sweetener Blend, 35 Individual Packets, 1.23 oz ( 35 g)",6.84,17.0,35.0,Grocery,4.6,1,0
"Lakanto, Matcha Latte, Sweetened with Monkfruit, 10 oz (283 g)",20.54,201.0,283.0,Grocery,4.1,1,0
"Now Foods, Real Food, Organic Sucanat Cane Sugar, 2 lbs (907 g)",9.62,445.0,907.0,Grocery,4.6,1,0
"Bergin Fruit and Nut Company, Large Apricots, 16 oz (454 g)",15.69,910.0,454.0,Grocery,4.5,1,0
"Twinings, Cold Brewed Iced Tea, Unsweetened Flavored Green Tea, Mint, 20 Tea Bags, 1.41 oz (40 g)",5.56,442.0,40.0,Grocery,4.5,1,0
"The Tao of Tea, Oolong Tea, Green Dragon, 3.5 oz (100 g)",14.93,436.0,100.0,Grocery,4.6,1,0
"Twinings, Energize Green Tea, Matcha, Cranberry & Lime, 18 Tea Bags, 1.27 oz (36 g)",6.77,278.0,36.0,Grocery,4.4,1,0
"Earth Circle Organics, Organic Coconut Sugar Crystals, 14 oz (397 g)",7.78,200.0,397.0,Grocery,4.7,1,0
"Celestial Seasonings, Herbal Tea, Ginger + Probiotics, Caffeine Free, 20 Tea Bags, 1.1 oz (31 g)",5.25,346.0,31.0,Grocery,4.5,1,0
"Twinings, 100% Pure White Tea, 20 Tea Bags, 1.06 oz (30 g) Each",5.39,411.0,30.0,Grocery,4.5,1,0
"Atkins, Lemon Bar, 5 Bars, 1.41 oz (40 g) Each",13.54,788.0,40.0,Grocery,4.2,1,0
"Equal Exchange, Organic Baking Cocoa, 8 oz (224 g)",10.81,351.0,224.0,Grocery,4.7,1,0
"Kiss My Keto, Keto Granola, Coconut, Almond & Pecan, 9.5 oz (270 g)",16.43,47.0,270.0,Grocery,4.7,1,0
"Bob's Red Mill, Organic Corn Grits, Polenta, 24 oz  (680 g)",8.06,399.0,680.0,Grocery,4.7,1,0
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Strawberry Lemonade, 1.13 lbs (513 g)",60.24,80.0,513.0,Grocery,4.7,1,0
"Mate Factor, Organic Yerba Mate, Fresh Green, 24 Tea Bags, 2.96 oz (84 g)",9.18,260.0,84.0,Grocery,4.5,1,0
"Bob's Red Mill, Soy Protein Powder, 14 oz (396 g)",12.89,361.0,396.0,Grocery,4.5,1,0
"Stash Tea, Green Tea & Matcha, Pomegranate Raspberry, 18 Tea Bags, 1.2 oz (36 g)",4.39,663.0,36.0,Grocery,4.4,1,0
"Numi Tea, Organic Teas & Herbal Teasans, Numi's Collection, 16 Non-GMO Tea Bags, 1.3 oz (36.95 g)",8.14,550.0,36.95,Grocery,4.4,1,0
"Keto and Co, Keto Baking Mix,  Fudge Brownies, 10.2 oz (290 g)",13.69,51.0,290.0,Grocery,4.7,1,0
"Garden of Life, Organic Fit, High Protein Weight Loss Bar, Chocolate Covered Cherry, 12 Bars, 1.9 oz (55 g) Each",55.79,98.0,55.0,Grocery,4.4,1,0
"Now Foods, Better Stevia, Balance with Chromium & Inulin, 100 Packets, (1.1 g) Each",10.72,411.0,1.1,Grocery,4.4,1,0
"Quest Nutrition, Protein Bar, Birthday Cake, 12 Pack, 2.12 oz (60 g) Each",48.36,558.0,60.0,Grocery,4.4,1,0
"Bonne Maman, Apricot Preserves, 13 oz (370 g)",6.19,401.0,370.0,Grocery,4.6,1,0
"Simply Organic, Asian Dishes, Pad Thai Simmer Sauce, 8 oz (227 g)",4.78,33.0,227.0,Grocery,4.3,1,0
"Spread The Love, Organic Peanut Butter, Naked, 16 oz ( 454 g)",15.06,177.0,454.0,Grocery,4.6,1,0
"Frontier Natural Products, All-Purpose Seasoning, With Citrus and Aromatic Herbs, 1.20 oz (34 g)",5.38,1516.0,34.0,Grocery,4.7,1,0
"ZonePerfect, Nutrition Bars, Strawberry Yogurt, 12 Bars, 1.76 oz (50 g) Each",24.12,159.0,50.0,Grocery,4.5,1,0
"Eden Foods, Organic Navy Beans, 16 oz (454 g)",8.31,135.0,454.0,Grocery,4.7,1,0
"King Oscar, Royal Fillets, Mackerel In Olive Oil, 4.05 oz (115 g)",4.09,106.0,115.0,Grocery,4.8,1,0
"Health Garden, All-Natural Stevia Sweetener, 12 oz (341 g)",10.42,96.0,341.0,Grocery,4.6,1,0
"Bar Harbor, New England Style Clam Chowder, Condensed, 15 oz (425 g)",5.98,23.0,425.0,Grocery,4.7,1,0
"Whisps, Parmesan Cheese Crisps, Snack Packs, 6 Pouches, 0.63 oz (18 g) Each",10.85,279.0,18.0,Grocery,4.3,1,0
"Mariani Dried Fruit, Premium Cherries, 5 oz (142 g)",5.29,194.0,142.0,Grocery,4.7,1,0
"Equal Exchange, Organic, Coffee, Decaffeinated, Full City Roast, Whole Bean, 12 oz (340 g)",14.1,156.0,340.0,Grocery,4.5,1,0
"Nature's Path, Organic Flavored Toaster Pastries, Frosted Cherry Pomegranate, 6 Pastries, 11 oz (312 g)",5.89,178.0,312.0,Grocery,4.4,1,0
"Nairn's, Organic Oat Crackers, 8.8 oz (250 g)",6.15,129.0,250.0,Grocery,3.9,1,0
"True Citrus, True Lemon, Strawberry Lemonade, 10 Packets, 1.06 oz (30 g)",4.72,140.0,30.0,Grocery,4.1,1,0
"OOH Snap!, Crispy Protein Bar, Double Chocolate Chunk, 7 Bars, 1.62 oz (46 g) Each",21.95,115.0,46.0,Grocery,4.5,1,0
"Hu, Grain-Free Cookies, Peanut Butter, 2.25 oz (64 g)",7.84,46.0,64.0,Grocery,3.9,1,0
"Bob's Red Mill, Pizza Crust Mix, Gluten Free, 16 oz (454 g)",7.32,135.0,454.0,Grocery,4.6,1,0
"gimMe, Premium Roasted Seaweed, Big Sheets, Sea Salt, 0.92 oz (26 g)",5.47,59.0,26.0,Grocery,4.4,1,0
"SkinnyDipped, Almonds, Dark Chocolate Peanut Butter, 3.5 oz (99 g)",7.52,201.0,99.0,Grocery,4.6,1,0
"Frontier Natural Products, Cut & Sifted Peppermint Leaf, 16 oz (453 g)",17.36,443.0,453.0,Grocery,4.7,1,0
"Atkins, Meal Bar, Chocolate Peanut Butter Bar, 5 Bars, 2.12 oz (60 g) Each",17.88,494.0,60.0,Grocery,4.1,1,0
"Simply Organic, Spicy Seasoning, Salt-Free, 2.40 oz (69 g)",7.08,402.0,69.0,Grocery,4.8,1,0
"Quinn Popcorn, Microwave Popcorn, White Cheddar & Sea Salt, 2 Bags, 3.5 oz (100 g) Each",7.48,244.0,100.0,Grocery,4.3,1,0
"Lenny & Larry's, The COMPLETE Cookie, Chocolate Chip, 12 Cookies, 2 oz (57 g) Each",24.04,929.0,57.0,Grocery,4.2,1,0
"Clif Bar, Builder's Protein Bar, Chocolate Peanut Butter, 12 Bars, 2.4 oz (68 g) Each",39.2,255.0,68.0,Grocery,4.5,1,0
"Clif Bar, Energy Bar, Cool Mint Chocolate, 12 Bars, 2.40 oz (68 g) Each",30.15,124.0,68.0,Grocery,4.6,1,0
"Orgain, Organic Plant-Based Protein Bar, Peanut Butter Chocolate Chunk, 12 Bars, 1.41 oz (40 g) Each",32.43,145.0,40.0,Grocery,4.4,1,0
"Choice Organic Teas, Black Tea, Earl Grey, 16 Tea Bags, 1.12 oz (32 g)",5.88,105.0,32.0,Grocery,4.5,1,0
"Almondina, Almond Bites, Ancient Grains Blueberries & Almonds, 5 oz (142 g)",6.2,243.0,142.0,Grocery,4.3,1,0
"Bob's Red Mill, Garbanzo Fava Flour, Stone Ground, 22 oz (624 g)",9.36,244.0,624.0,Grocery,4.5,1,0
"BNRG, Power Crunch Protein Energy Bar, Red Velvet, 12 Bars, 1.4 oz (40 g) Each",31.0,238.0,40.0,Grocery,4.4,1,0
"Earth Circle Organics, Organic Nori Sheets, 50 Sheets, 4.4 oz (125 g)",34.24,276.0,125.0,Grocery,4.7,1,0
"No Cow, Protein Bar, Chocolate Fudge Brownie, 12 Bars, 2.12 oz (60 g) Each",42.2,129.0,60.0,Grocery,3.9,1,0
"Vahdam Teas, Green Tea Powder, Mint Matcha, 1.76 oz (50 g)",13.36,202.0,50.0,Grocery,4.6,1,0
"The Spice Lab, Classic Steakhouse Seasoning,  6.2 oz (175 g)",6.84,304.0,175.0,Grocery,4.7,1,0
"Organic India, Tulsi Turmeric Ginger, Stress Relieving & Harmonizing, Loose Leaf, 3.5 oz (100 g)",18.08,50.0,100.0,Grocery,4.9,1,0
"Otto's Naturals, Multi-Purpose Cassava Flour, 16 oz (453 g)",12.32,1433.0,453.0,Grocery,4.8,1,0
"HighKey, Mini Cookies, Double Chocolate Brownie, 2 oz (56.6 g)",6.77,4.0,56.6,Grocery,4.0,1,0
"Chocolove, Bites, Salted Almond Butter in 55% Dark Chocolate, 3.5 oz (100 g)",6.5,272.0,100.0,Grocery,4.5,1,0
"Lenny & Larry's, The COMPLETE Cookie, Double Chocolate, 12 Cookies, 2 oz (57 g) Each",26.45,463.0,57.0,Grocery,4.4,1,0
"PB2 Foods, The Original PB2, Powdered Almond Butter, 6.5 oz (184 g)",12.27,187.0,184.0,Grocery,4.1,1,0
"Frontier Natural Products, Organic Cut & Sifted Orange Peel, 16 oz (453 g)",21.74,298.0,453.0,Grocery,4.4,1,0
"Arrowhead Mills, Organic Pancake & Waffle Mix, Gluten Free, 1.6 lbs (737 g)",12.87,485.0,737.0,Grocery,4.4,1,0
"From The Ground Up, Cauliflower Pretzels, Twists, 4.5 oz (128 g)",6.08,34.0,128.0,Grocery,3.6,1,0
"Pyure, Organic Chocolate Drink Mix, Keto, 0 Sugar, 7.23 oz (205 g)",10.57,299.0,205.0,Grocery,4.0,1,0
"Nature's Path, Crunchy Granola, Summer Berries, 11 oz (312 g)",7.99,119.0,312.0,Grocery,4.7,1,0
"Jovial, Organic Grain Free Cassava Fusilli, 8 oz (227 g)",5.96,5.0,227.0,Grocery,5.0,1,0
"Mauna Loa, Dry Roasted Macadamias, Maui Onion & Garlic, 8 oz (226 g)",21.14,5.0,226.0,Grocery,4.8,1,0
"Enjoy Life Foods, Light & Airy Lentil Chips, Margherita Pizza Flavor, 4 oz (113 g)",6.02,574.0,113.0,Grocery,4.3,1,0
"Yogi Tea, Sweet Ginger Citrus Turmeric Vitality, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.55,40.0,32.0,Grocery,4.8,1,0
"Optimum Nutrition, Protein Wafers, Chocolate Creme, 9 Packs, 1.48 oz (42 g) Each",40.92,159.0,42.0,Grocery,4.4,1,0
"Mary's Gone Crackers, Black Pepper Crackers, 6.5 oz (184 g)",6.18,285.0,184.0,Grocery,4.3,1,0
"Rise Bar, THE SIMPLEST PROTEIN BAR, Almond Honey, 12 Bars, 2.1 oz (60 g) Each",41.97,167.0,60.0,Grocery,4.4,1,0
"Crown Prince Natural, Albacore Tuna, Solid White - No Salt Added, In Spring Water, 5 oz (142 g)",6.1,177.0,142.0,Grocery,4.6,1,0
"Sunfood, Raw Organic Goji Berries, 8 oz (227 g)",20.54,427.0,227.0,Grocery,4.4,1,0
"Miracle Noodle, Ready-to-Eat Meal, Green Curry, 9.9 oz (280 g)",8.02,119.0,280.0,Grocery,3.4,1,0
"Reese, Baby Smoked Clams, 3.66 oz (104 g)",3.18,223.0,104.0,Grocery,4.6,1,0
"Mary's Gone Crackers, Real Thin Crackers, Tomato & Basil, 5 oz (142 g)",5.67,145.0,142.0,Grocery,4.4,1,0
"Nairn's, Oat Grahams, Gluten Free, Stem Ginger, 5.64 oz (160 g)",6.86,109.0,160.0,Grocery,4.6,1,0
"Garden of Life, Dr. Formulated Keto, Organic Grass Fed Butter Powder, 10.58 oz (300 g)",44.37,135.0,300.0,Grocery,4.6,1,0
"Wholesome, Organic Cane Sugar, 4 lbs (1.81 kg)",15.39,553.0,1810.0,Grocery,4.6,1,0
"Made in Nature, Organic Dried Fruit & Seeds, Organic Fruit Fusion Superberry Supersnacks, 10 oz (284 g)",14.61,976.0,284.0,Grocery,4.5,1,0
"The Tao of Tea, Organic Green Tea & Bergamot, Green Earl Grey, 4.0 oz (115 g)",13.57,406.0,115.0,Grocery,4.6,1,0
"Zollipops, Zolli Caramelz, Dark Chocolate, 3 oz (85 g)",6.02,94.0,85.0,Grocery,4.5,1,0
"Pukka Herbs, Organic Tulsi Clarity, Caffeine-Free, 20 Herbal Tea Sachets, 1.27 oz (36 g)",7.5,206.0,36.0,Grocery,4.6,1,0
"Equal Exchange, Organic, Coffee, Love Buzz, Whole Bean , 12 oz (340 g)",12.05,218.0,340.0,Grocery,4.5,1,0
"Bob's Red Mill, 1 to 1 Baking Flour,  44 oz (1.24 kg)",14.49,103.0,1240.0,Grocery,4.8,1,0
"Atkins, Protein Meal Bar, S'mores Bar, 5 Bars, 1.69 oz (48 g)",17.88,73.0,48.0,Grocery,4.2,1,0
"Harney & Sons, Black Tea, English Breakfast Blended, 4 oz (112 g)",12.36,429.0,112.0,Grocery,4.5,1,0
"Traditional Medicinals, Organic Echinacea Plus, Original with Spearmint, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.34,316.0,24.0,Grocery,4.7,1,0
"Teeccino, Chicory Herbal Coffee, Almond Amaretto, Medium Roast, Caffeine Free, 11 oz (312 g)",13.35,513.0,312.0,Grocery,4.6,1,0
"MaraNatha, Natural California Almond Butter, Creamy, 12 oz (340 g)",14.94,369.0,340.0,Grocery,4.3,1,0
"Rishi Tea, Organic Botanical Blend, Blueberry Hibiscus, Caffeine-Free, 15 Sachets, 1.69 oz (48 g)",10.5,86.0,48.0,Grocery,4.2,1,0
"Equal Exchange, Organic, Coffee, Breakfast Blend, Ground, 12 oz (340 g)",12.05,202.0,340.0,Grocery,4.6,1,0
"Just The Cheese, Aged Cheddar Bars, 12 Bars, 0.8 oz (22 g)",36.76,368.0,22.0,Grocery,4.4,1,0
"Kevala, Ghee, Clarified Butter, 2 lb (907 g)",37.8,249.0,907.0,Grocery,4.8,1,0
"The Tao of Tea, Organic Matcha, Ceremonial Grade, 1 oz (30 g) ",36.26,77.0,30.0,Grocery,4.6,1,0
"Wilderness Poets, Oregon Pumpkin Seeds, 8 oz (226.8 g)",14.32,140.0,226.8,Grocery,4.5,1,0
"Reese, All Natural, Minnesota Wild Rice, Subtle Nutty Flavor, 4 oz (113 g)",3.92,82.0,113.0,Grocery,4.6,1,0
"Pyure, Organic Chocolate Chip Cookie Mix, Gluten-Free, Keto, 0 Sugar, 12.9 oz (368 g)",11.64,338.0,368.0,Grocery,4.3,1,0
"Fiber One, Chewy Bars, Oats & Chocolate , 5 Bars, 1.4 oz (40 g) Each",7.46,35.0,40.0,Grocery,4.5,1,0
"Frontier Natural Products, White Onion Powder, 16 oz (453 g)",14.07,1265.0,453.0,Grocery,4.7,1,0
"Now Foods, Real Food, Buttermilk Powder, 14 oz (397 g)",8.23,530.0,397.0,Grocery,4.6,1,0
"BNRG, Power Crunch Protein Energy Bar, Wild Berry Creme, 12 Bars, 1.4 oz (40 g) Each",31.0,302.0,40.0,Grocery,4.0,1,0
"Now Foods, Real Food, Organic Triple Omega Seed Mix, 12 oz (340 g)",10.98,224.0,340.0,Grocery,4.6,1,0
"Walden Farms, Hickory Smoked Barbecue Sauce, 12 oz (340 g)",6.61,250.0,340.0,Grocery,4.3,1,0
"Now Foods, Real Tea, Organic Matcha Green Tea Powder, 3 oz (85 g)",23.49,154.0,85.0,Grocery,4.5,1,0
"Mauna Loa, Dry Roasted Macadamias, Honey Roasted, 8 oz (226 g)",21.14,7.0,226.0,Grocery,4.3,1,0
"Mike's Mighty Good, Craft Ramen Cup, Pork Tonkotsu Ramen Soup, 1.7 oz (51 g)",3.28,2.0,51.0,Grocery,5.0,1,0
"Dr. McDougall's, Vegan Split Pea Soup, 2.5 oz (70 g)",3.41,15.0,70.0,Grocery,4.3,1,0
"Frontier Natural Products, Crushed Red Chili Peppers, 16 oz (453 g)",10.82,366.0,453.0,Grocery,4.7,1,0
"Frontier Natural Products, Organic English Breakfast Tea, 16 oz (453 g)",26.8,388.0,453.0,Grocery,4.6,1,0
"Frontier Natural Products, Organic Cumin Seed, Ground, 1.76 oz (50 g)",7.62,414.0,50.0,Grocery,4.8,1,0
"Harney & Sons, Fine Teas, Dragon Pearl Jasmine, 20 Tea Sachets, 1.4 oz (40 g)",21.95,625.0,40.0,Grocery,4.6,1,0
"Stevita, Naturals, Organic Stevia, 16 oz (454 g)",32.19,326.0,454.0,Grocery,4.3,1,0
"Orgain, Organic Plant-Based Protein Bar, Chocolate Chip Cookie Dough, 12 Bars, 1.41 oz (40 g) Each",32.43,175.0,40.0,Grocery,3.9,1,0
"Now Foods, Agar Powder, 5 oz (142 g)",20.39,289.0,142.0,Grocery,4.7,1,0
"General Mills, Cheerios Oat Crunch, Oats 'N Honey, 18.2 oz (515 g)",9.53,56.0,515.0,Grocery,4.6,1,0
"Dastony, Organic Almond Butter, 8 oz (227 g)",14.36,84.0,227.0,Grocery,4.4,1,0
"One Brands, ONE Bar, Dark Chocolate Sea Salt, 12 Bars, 2.12 oz (60 g) Each",37.8,149.0,60.0,Grocery,3.6,1,0
